CustomerKey,AnnualIncome
24964,"$40,000 "
24965,"$40,000 "
24966,"$70,000 "
24967,"$40,000 "
24968,"$60,000 "
24969,"$60,000 "
24970,"$60,000 "
24971,"$60,000 "
24972,"$60,000 "
24973,"$60,000 "
24974,"$60,000 "
24975,"$60,000 "
24976,"$60,000 "
24977,"$60,000 "
24978,"$60,000 "
24979,"$60,000 "
24980,"$60,000 "
24981,"$60,000 "
24982,"$60,000 "
24983,"$70,000 "
24984,"$70,000 "
24985,"$80,000 "
24986,"$60,000 "
24987,"$60,000 "
24988,"$70,000 "
24989,"$70,000 "
24990,"$70,000 "
24991,"$70,000 "
24992,"$70,000 "
24993,"$70,000 "
24994,"$60,000 "
24995,"$60,000 "
24996,"$60,000 "
24997,"$60,000 "
24998,"$130,000 "
24999,"$150,000 "
25000,"$40,000 "
25001,"$20,000 "
25002,"$40,000 "
25004,"$30,000 "
25005,"$30,000 "
25006,"$30,000 "
25007,"$30,000 "
25008,"$60,000 "
25009,"$10,000 "
25010,"$30,000 "
25011,"$30,000 "
25012,"$10,000 "
25013,"$10,000 "
25014,"$60,000 "
25015,"$70,000 "
25016,"$40,000 "
25017,"$10,000 "
25018,"$70,000 "
25019,"$10,000 "
25020,"$20,000 "
25021,"$20,000 "
25022,"$20,000 "
25023,"$40,000 "
25024,"$40,000 "
25025,"$70,000 "
25026,"$20,000 "
25027,"$40,000 "
25028,"$40,000 "
25029,"$40,000 "
25030,"$40,000 "
25031,"$40,000 "
25032,"$40,000 "
25033,"$40,000 "
25034,"$80,000 "
25035,"$80,000 "
25036,"$80,000 "
25037,"$80,000 "
25038,"$40,000 "
25039,"$40,000 "
25040,"$40,000 "
25041,"$40,000 "
25042,"$40,000 "
25043,"$40,000 "
25044,"$60,000 "
25045,"$50,000 "
25046,"$60,000 "
25047,"$60,000 "
25048,"$70,000 "
25049,"$70,000 "
25050,"$70,000 "
25051,"$80,000 "
25052,"$80,000 "
25053,"$70,000 "
25054,"$100,000 "
25055,"$100,000 "
25056,"$100,000 "
25057,"$100,000 "
25058,"$100,000 "
25059,"$70,000 "
25060,"$80,000 "
25061,"$50,000 "
25062,"$50,000 "
25063,"$50,000 "
25064,"$150,000 "
25065,"$70,000 "
25066,"$70,000 "
25067,"$40,000 "
25068,"$60,000 "
25069,"$60,000 "
25070,"$60,000 "
25071,"$60,000 "
25072,"$60,000 "
25073,"$60,000 "
25074,"$70,000 "
25075,"$70,000 "
25076,"$60,000 "
25077,"$60,000 "
25078,"$40,000 "
25079,"$70,000 "
25080,"$70,000 "
25081,"$30,000 "
25082,"$40,000 "
25083,"$40,000 "
25084,"$60,000 "
25085,"$60,000 "
25086,"$60,000 "
25087,"$60,000 "
25088,"$60,000 "
25089,"$40,000 "
25090,"$40,000 "
25091,"$40,000 "
25092,"$60,000 "
25093,"$50,000 "
25094,"$50,000 "
25095,"$50,000 "
25096,"$50,000 "
25097,"$60,000 "
25098,"$60,000 "
25099,"$60,000 "
25100,"$60,000 "
25101,"$60,000 "
25102,"$60,000 "
25103,"$60,000 "
25104,"$70,000 "
25105,"$80,000 "
25106,"$90,000 "
25107,"$90,000 "
25108,"$60,000 "
25109,"$80,000 "
25110,"$80,000 "
25111,"$90,000 "
25112,"$60,000 "
25113,"$60,000 "
25114,"$60,000 "
25115,"$70,000 "
25116,"$70,000 "
25117,"$70,000 "
25118,"$70,000 "
25119,"$110,000 "
25120,"$110,000 "
25121,"$110,000 "
25122,"$80,000 "
25123,"$80,000 "
25124,"$80,000 "
25125,"$80,000 "
25126,"$90,000 "
25128,"$60,000 "
25129,"$60,000 "
25130,"$70,000 "
25131,"$70,000 "
25132,"$70,000 "
25133,"$70,000 "
25134,"$80,000 "
25135,"$80,000 "
25136,"$80,000 "
25137,"$80,000 "
25138,"$80,000 "
25139,"$60,000 "
25140,"$60,000 "
25141,"$20,000 "
25142,"$30,000 "
25143,"$30,000 "
25144,"$30,000 "
25145,"$30,000 "
25146,"$60,000 "
25147,"$60,000 "
25148,"$60,000 "
25149,"$60,000 "
25150,"$80,000 "
25151,"$80,000 "
25152,"$60,000 "
25153,"$100,000 "
25154,"$110,000 "
25155,"$110,000 "
25156,"$130,000 "
25157,"$80,000 "
25158,"$90,000 "
25159,"$100,000 "
25160,"$100,000 "
25161,"$130,000 "
25162,"$160,000 "
25163,"$70,000 "
25164,"$70,000 "
25165,"$70,000 "
25166,"$70,000 "
25167,"$80,000 "
25168,"$80,000 "
25169,"$130,000 "
25170,"$90,000 "
25171,"$90,000 "
25172,"$130,000 "
25173,"$80,000 "
25174,"$90,000 "
25175,"$100,000 "
25176,"$130,000 "
25177,"$70,000 "
25178,"$80,000 "
25179,"$80,000 "
25180,"$90,000 "
25181,"$90,000 "
25182,"$90,000 "
25183,"$90,000 "
25184,"$110,000 "
25185,"$130,000 "
25186,"$80,000 "
25187,"$50,000 "
25188,"$40,000 "
25189,"$50,000 "
25190,"$60,000 "
25191,"$120,000 "
25192,"$90,000 "
25193,"$90,000 "
25194,"$70,000 "
25195,"$70,000 "
25196,"$60,000 "
25197,"$60,000 "
25198,"$60,000 "
25199,"$60,000 "
25200,"$40,000 "
25201,"$40,000 "
25202,"$40,000 "
25203,"$40,000 "
25204,"$40,000 "
25205,"$30,000 "
25206,"$30,000 "
25207,"$30,000 "
25208,"$30,000 "
25209,"$30,000 "
25210,"$60,000 "
25211,"$60,000 "
25212,"$60,000 "
25213,"$70,000 "
25214,"$70,000 "
25215,"$70,000 "
25216,"$70,000 "
25217,"$80,000 "
25218,"$90,000 "
25219,"$90,000 "
25220,"$60,000 "
25221,"$60,000 "
25222,"$60,000 "
25223,"$110,000 "
25225,"$70,000 "
25226,"$70,000 "
25227,"$80,000 "
25228,"$70,000 "
25229,"$70,000 "
25230,"$70,000 "
25231,"$90,000 "
25232,"$100,000 "
25233,"$100,000 "
25234,"$70,000 "
25235,"$60,000 "
25236,"$70,000 "
25237,"$70,000 "
25238,"$70,000 "
25239,"$70,000 "
25240,"$70,000 "
25241,"$90,000 "
25242,"$90,000 "
25243,"$100,000 "
25244,"$70,000 "
25245,"$30,000 "
25246,"$40,000 "
25247,"$70,000 "
25248,"$70,000 "
25249,"$70,000 "
25250,"$70,000 "
25251,"$70,000 "
25252,"$80,000 "
25253,"$30,000 "
25254,"$30,000 "
25255,"$40,000 "
25256,"$40,000 "
25257,"$30,000 "
25259,"$30,000 "
25260,"$40,000 "
25261,"$40,000 "
25262,"$40,000 "
25263,"$40,000 "
25264,"$40,000 "
25265,"$30,000 "
25266,"$30,000 "
25268,"$60,000 "
25269,"$60,000 "
25270,"$40,000 "
25271,"$40,000 "
25272,"$60,000 "
25273,"$60,000 "
25274,"$40,000 "
25275,"$40,000 "
25276,"$40,000 "
25277,"$40,000 "
25278,"$40,000 "
25279,"$40,000 "
25280,"$40,000 "
25281,"$40,000 "
25282,"$50,000 "
25283,"$50,000 "
25284,"$70,000 "
25285,"$70,000 "
25286,"$80,000 "
25287,"$80,000 "
25288,"$80,000 "
25289,"$80,000 "
25291,"$90,000 "
25292,"$120,000 "
25293,"$80,000 "
25294,"$130,000 "
25295,"$130,000 "
25296,"$100,000 "
25297,"$30,000 "
25298,"$20,000 "
25299,"$20,000 "
25300,"$20,000 "
25301,"$20,000 "
25302,"$30,000 "
25303,"$30,000 "
25304,"$10,000 "
25305,"$40,000 "
25306,"$40,000 "
25307,"$40,000 "
25308,"$30,000 "
25309,"$30,000 "
25310,"$10,000 "
25311,"$40,000 "
25312,"$40,000 "
25313,"$10,000 "
25314,"$10,000 "
25315,"$10,000 "
25316,"$20,000 "
25317,"$20,000 "
25318,"$20,000 "
25319,"$30,000 "
25320,"$30,000 "
25321,"$40,000 "
25322,"$40,000 "
25323,"$40,000 "
25324,"$40,000 "
25325,"$10,000 "
25326,"$40,000 "
25327,"$40,000 "
25328,"$40,000 "
25329,"$40,000 "
25330,"$40,000 "
25331,"$80,000 "
25332,"$80,000 "
25333,"$80,000 "
25334,"$80,000 "
25335,"$20,000 "
25336,"$20,000 "
25337,"$20,000 "
25338,"$20,000 "
25339,"$40,000 "
25340,"$20,000 "
25341,"$20,000 "
25342,"$20,000 "
25343,"$20,000 "
25344,"$30,000 "
25345,"$20,000 "
25346,"$20,000 "
25347,"$20,000 "
25348,"$30,000 "
25349,"$30,000 "
25350,"$20,000 "
25351,"$20,000 "
25352,"$20,000 "
25353,"$20,000 "
25354,"$20,000 "
25355,"$20,000 "
25356,"$20,000 "
25357,"$20,000 "
25358,"$20,000 "
25359,"$30,000 "
25360,"$30,000 "
25361,"$30,000 "
25362,"$30,000 "
25363,"$30,000 "
25364,"$30,000 "
25365,"$30,000 "
25367,"$40,000 "
25368,"$40,000 "
25369,"$40,000 "
25370,"$40,000 "
25371,"$50,000 "
25372,"$40,000 "
25373,"$40,000 "
25374,"$40,000 "
25375,"$50,000 "
25376,"$50,000 "
25377,"$70,000 "
25378,"$70,000 "
25379,"$50,000 "
25380,"$60,000 "
25381,"$60,000 "
25382,"$60,000 "
25383,"$40,000 "
25384,"$40,000 "
25385,"$40,000 "
25386,"$40,000 "
25387,"$60,000 "
25388,"$60,000 "
25389,"$60,000 "
25390,"$60,000 "
25391,"$60,000 "
25392,"$60,000 "
25393,"$60,000 "
25394,"$60,000 "
25395,"$60,000 "
25396,"$70,000 "
25397,"$70,000 "
25398,"$70,000 "
25399,"$70,000 "
25400,"$80,000 "
25401,"$80,000 "
25402,"$60,000 "
25403,"$60,000 "
25404,"$70,000 "
25405,"$70,000 "
25406,"$70,000 "
25407,"$70,000 "
25408,"$70,000 "
25409,"$70,000 "
25410,"$70,000 "
25411,"$40,000 "
25412,"$60,000 "
25413,"$60,000 "
25414,"$70,000 "
25415,"$70,000 "
25416,"$20,000 "
25417,"$50,000 "
25418,"$50,000 "
25419,"$50,000 "
25420,"$50,000 "
25421,"$50,000 "
25422,"$80,000 "
25423,"$80,000 "
25424,"$70,000 "
25425,"$70,000 "
25426,"$70,000 "
25427,"$70,000 "
25428,"$70,000 "
25429,"$80,000 "
25430,"$80,000 "
25431,"$40,000 "
25432,"$40,000 "
25433,"$40,000 "
25434,"$50,000 "
25435,"$50,000 "
25436,"$50,000 "
25437,"$50,000 "
25438,"$50,000 "
25439,"$50,000 "
25440,"$50,000 "
25441,"$50,000 "
25442,"$40,000 "
25443,"$40,000 "
25444,"$40,000 "
25445,"$40,000 "
25446,"$40,000 "
25447,"$40,000 "
25448,"$40,000 "
25449,"$10,000 "
25450,"$20,000 "
25451,"$20,000 "
25452,"$30,000 "
25453,"$30,000 "
25454,"$30,000 "
25455,"$10,000 "
25456,"$10,000 "
25457,"$10,000 "
25458,"$20,000 "
25459,"$20,000 "
25460,"$20,000 "
25461,"$40,000 "
25462,"$40,000 "
25463,"$20,000 "
25464,"$20,000 "
25465,"$20,000 "
25466,"$10,000 "
25467,"$20,000 "
25468,"$20,000 "
25469,"$20,000 "
25470,"$20,000 "
25471,"$20,000 "
25472,"$30,000 "
25473,"$30,000 "
25474,"$10,000 "
25475,"$10,000 "
25476,"$20,000 "
25477,"$30,000 "
25478,"$40,000 "
25479,"$40,000 "
25480,"$40,000 "
25481,"$80,000 "
25482,"$30,000 "
25483,"$20,000 "
25484,"$30,000 "
25485,"$30,000 "
25486,"$30,000 "
25487,"$30,000 "
25488,"$40,000 "
25489,"$40,000 "
25490,"$30,000 "
25491,"$30,000 "
25492,"$40,000 "
25493,"$40,000 "
25494,"$30,000 "
25495,"$30,000 "
25496,"$30,000 "
25497,"$40,000 "
25498,"$40,000 "
25499,"$30,000 "
25502,"$40,000 "
25503,"$30,000 "
25504,"$30,000 "
25505,"$30,000 "
25506,"$30,000 "
25507,"$30,000 "
25508,"$30,000 "
25510,"$30,000 "
25511,"$30,000 "
25512,"$20,000 "
25513,"$20,000 "
25514,"$20,000 "
25515,"$20,000 "
25516,"$10,000 "
25517,"$20,000 "
25518,"$20,000 "
25519,"$20,000 "
25520,"$20,000 "
25521,"$20,000 "
25522,"$30,000 "
25523,"$20,000 "
25524,"$20,000 "
25525,"$30,000 "
25526,"$30,000 "
25527,"$20,000 "
25528,"$30,000 "
25529,"$10,000 "
25530,"$10,000 "
25531,"$30,000 "
25532,"$30,000 "
25533,"$10,000 "
25534,"$20,000 "
25535,"$20,000 "
25536,"$20,000 "
25537,"$20,000 "
25538,"$30,000 "
25539,"$30,000 "
25540,"$30,000 "
25541,"$10,000 "
25542,"$10,000 "
25543,"$10,000 "
25544,"$20,000 "
25545,"$10,000 "
25546,"$10,000 "
25547,"$20,000 "
25548,"$20,000 "
25549,"$10,000 "
25550,"$20,000 "
25551,"$20,000 "
25552,"$30,000 "
25553,"$30,000 "
25554,"$10,000 "
25555,"$10,000 "
25556,"$10,000 "
25557,"$10,000 "
25558,"$10,000 "
25559,"$20,000 "
25560,"$10,000 "
25561,"$10,000 "
25562,"$20,000 "
25563,"$20,000 "
25564,"$10,000 "
25565,"$10,000 "
25566,"$20,000 "
25567,"$20,000 "
25568,"$20,000 "
25569,"$10,000 "
25570,"$20,000 "
25571,"$30,000 "
25572,"$30,000 "
25573,"$30,000 "
25574,"$30,000 "
25575,"$30,000 "
25576,"$30,000 "
25577,"$30,000 "
25578,"$30,000 "
25579,"$10,000 "
25580,"$10,000 "
25581,"$20,000 "
25582,"$20,000 "
25583,"$20,000 "
25584,"$30,000 "
25585,"$30,000 "
25586,"$30,000 "
25587,"$30,000 "
25588,"$30,000 "
25589,"$30,000 "
25590,"$20,000 "
25591,"$20,000 "
25592,"$10,000 "
25593,"$10,000 "
25594,"$30,000 "
25595,"$30,000 "
25596,"$30,000 "
25597,"$30,000 "
25598,"$40,000 "
25599,"$10,000 "
25600,"$30,000 "
25601,"$30,000 "
25602,"$60,000 "
25603,"$60,000 "
25604,"$60,000 "
25605,"$20,000 "
25606,"$20,000 "
25607,"$20,000 "
25608,"$20,000 "
25609,"$20,000 "
25610,"$10,000 "
25611,"$10,000 "
25612,"$20,000 "
25613,"$20,000 "
25614,"$20,000 "
25615,"$30,000 "
25616,"$30,000 "
25618,"$30,000 "
25619,"$30,000 "
25620,"$90,000 "
25621,"$90,000 "
25622,"$100,000 "
25623,"$100,000 "
25624,"$100,000 "
25625,"$10,000 "
25626,"$10,000 "
25627,"$20,000 "
25628,"$20,000 "
25629,"$10,000 "
25630,"$10,000 "
25631,"$20,000 "
25632,"$20,000 "
25633,"$30,000 "
25634,"$40,000 "
25635,"$40,000 "
25636,"$40,000 "
25637,"$80,000 "
25638,"$30,000 "
25639,"$30,000 "
25640,"$30,000 "
25641,"$40,000 "
25642,"$40,000 "
25643,"$30,000 "
25644,"$30,000 "
25645,"$30,000 "
25646,"$40,000 "
25647,"$40,000 "
25648,"$30,000 "
25649,"$30,000 "
25650,"$30,000 "
25651,"$40,000 "
25652,"$20,000 "
25653,"$20,000 "
25654,"$20,000 "
25655,"$40,000 "
25656,"$40,000 "
25657,"$40,000 "
25658,"$40,000 "
25659,"$40,000 "
25660,"$40,000 "
25661,"$40,000 "
25662,"$30,000 "
25663,"$30,000 "
25664,"$30,000 "
25665,"$20,000 "
25666,"$30,000 "
25667,"$30,000 "
25668,"$30,000 "
25669,"$30,000 "
25670,"$20,000 "
25671,"$20,000 "
25672,"$10,000 "
25673,"$20,000 "
25674,"$30,000 "
25675,"$30,000 "
25676,"$30,000 "
25677,"$20,000 "
25678,"$20,000 "
25679,"$30,000 "
25680,"$30,000 "
25681,"$30,000 "
25682,"$10,000 "
25683,"$10,000 "
25684,"$10,000 "
25685,"$10,000 "
25686,"$20,000 "
25687,"$10,000 "
25688,"$10,000 "
25689,"$20,000 "
25690,"$20,000 "
25691,"$20,000 "
25692,"$30,000 "
25693,"$30,000 "
25694,"$30,000 "
25695,"$10,000 "
25696,"$10,000 "
25697,"$10,000 "
25698,"$10,000 "
25699,"$10,000 "
25700,"$10,000 "
25701,"$20,000 "
25702,"$20,000 "
25703,"$30,000 "
25704,"$10,000 "
25705,"$10,000 "
25706,"$10,000 "
25707,"$10,000 "
25708,"$10,000 "
25709,"$10,000 "
25710,"$20,000 "
25711,"$20,000 "
25712,"$20,000 "
25713,"$20,000 "
25714,"$20,000 "
25715,"$20,000 "
25716,"$20,000 "
25717,"$20,000 "
25718,"$20,000 "
25719,"$20,000 "
25720,"$20,000 "
25721,"$30,000 "
25722,"$20,000 "
25723,"$30,000 "
25724,"$30,000 "
25725,"$30,000 "
25726,"$30,000 "
25727,"$30,000 "
25728,"$30,000 "
25729,"$20,000 "
25730,"$20,000 "
25731,"$20,000 "
25732,"$20,000 "
25733,"$10,000 "
25734,"$30,000 "
25736,"$30,000 "
25737,"$40,000 "
25738,"$30,000 "
25739,"$30,000 "
25740,"$10,000 "
25741,"$30,000 "
25742,"$10,000 "
25743,"$30,000 "
25744,"$30,000 "
25745,"$20,000 "
25746,"$20,000 "
25747,"$20,000 "
25748,"$30,000 "
25749,"$30,000 "
25750,"$40,000 "
25751,"$60,000 "
25752,"$20,000 "
25753,"$10,000 "
25754,"$10,000 "
25755,"$10,000 "
25756,"$20,000 "
25757,"$20,000 "
25758,"$20,000 "
25759,"$20,000 "
25762,"$30,000 "
25763,"$90,000 "
25764,"$90,000 "
25765,"$100,000 "
25766,"$100,000 "
25767,"$100,000 "
25768,"$120,000 "
25769,"$130,000 "
25770,"$90,000 "
25771,"$120,000 "
25772,"$120,000 "
25773,"$120,000 "
25774,"$130,000 "
25775,"$130,000 "
25776,"$160,000 "
25777,"$90,000 "
25778,"$130,000 "
25779,"$90,000 "
25780,"$90,000 "
25781,"$160,000 "
25782,"$130,000 "
25783,"$130,000 "
25784,"$160,000 "
25785,"$90,000 "
25786,"$90,000 "
25787,"$100,000 "
25788,"$110,000 "
25789,"$90,000 "
25790,"$100,000 "
25791,"$100,000 "
25792,"$110,000 "
25793,"$110,000 "
25794,"$90,000 "
25795,"$110,000 "
25796,"$130,000 "
25797,"$80,000 "
25798,"$130,000 "
25799,"$130,000 "
25800,"$110,000 "
25801,"$150,000 "
25802,"$120,000 "
25803,"$120,000 "
25804,"$150,000 "
25805,"$170,000 "
25806,"$70,000 "
25807,"$90,000 "
25808,"$90,000 "
25809,"$60,000 "
25810,"$60,000 "
25811,"$70,000 "
25812,"$70,000 "
25813,"$80,000 "
25814,"$80,000 "
25815,"$80,000 "
25816,"$80,000 "
25817,"$80,000 "
25818,"$80,000 "
25819,"$90,000 "
25820,"$90,000 "
25821,"$110,000 "
25823,"$110,000 "
25824,"$90,000 "
25825,"$90,000 "
25826,"$110,000 "
25827,"$100,000 "
25828,"$100,000 "
25829,"$110,000 "
25830,"$120,000 "
25831,"$110,000 "
25832,"$110,000 "
25833,"$40,000 "
25834,"$30,000 "
25835,"$30,000 "
25836,"$50,000 "
25837,"$50,000 "
25838,"$60,000 "
25839,"$60,000 "
25840,"$60,000 "
25841,"$60,000 "
25842,"$60,000 "
25843,"$60,000 "
25844,"$40,000 "
25845,"$60,000 "
25846,"$60,000 "
25847,"$60,000 "
25848,"$40,000 "
25849,"$50,000 "
25850,"$50,000 "
25851,"$50,000 "
25852,"$50,000 "
25853,"$60,000 "
25854,"$60,000 "
25855,"$60,000 "
25856,"$30,000 "
25857,"$30,000 "
25858,"$20,000 "
25859,"$20,000 "
25860,"$20,000 "
25861,"$30,000 "
25862,"$30,000 "
25863,"$40,000 "
25864,"$40,000 "
25866,"$40,000 "
25867,"$70,000 "
25868,"$70,000 "
25869,"$40,000 "
25870,"$40,000 "
25871,"$40,000 "
25872,"$70,000 "
25874,"$70,000 "
25875,"$40,000 "
25876,"$60,000 "
25877,"$60,000 "
25878,"$60,000 "
25879,"$60,000 "
25880,"$60,000 "
25881,"$60,000 "
25882,"$60,000 "
25883,"$60,000 "
25884,"$40,000 "
25885,"$40,000 "
25886,"$60,000 "
25888,"$60,000 "
25889,"$60,000 "
25890,"$60,000 "
25891,"$80,000 "
25892,"$60,000 "
25893,"$60,000 "
25894,"$60,000 "
25895,"$40,000 "
25896,"$70,000 "
25897,"$70,000 "
25898,"$70,000 "
25899,"$70,000 "
25900,"$70,000 "
25901,"$70,000 "
25902,"$70,000 "
25903,"$70,000 "
25904,"$60,000 "
25905,"$60,000 "
25906,"$10,000 "
25907,"$10,000 "
25908,"$60,000 "
25909,"$60,000 "
25910,"$60,000 "
25911,"$40,000 "
25912,"$10,000 "
25913,"$10,000 "
25914,"$30,000 "
25915,"$30,000 "
25916,"$60,000 "
25917,"$60,000 "
25918,"$30,000 "
25919,"$30,000 "
25920,"$40,000 "
25921,"$30,000 "
25922,"$30,000 "
25923,"$10,000 "
25924,"$70,000 "
25925,"$40,000 "
25926,"$20,000 "
25927,"$20,000 "
25928,"$20,000 "
25929,"$40,000 "
25930,"$40,000 "
25931,"$40,000 "
25932,"$40,000 "
25933,"$60,000 "
25934,"$70,000 "
25935,"$20,000 "
25936,"$20,000 "
25937,"$20,000 "
25938,"$30,000 "
25939,"$20,000 "
25940,"$20,000 "
25941,"$20,000 "
25942,"$60,000 "
25943,"$70,000 "
25944,"$20,000 "
25945,"$30,000 "
25946,"$40,000 "
25947,"$40,000 "
25948,"$40,000 "
25949,"$40,000 "
25950,"$40,000 "
25951,"$40,000 "
25952,"$40,000 "
25953,"$40,000 "
25954,"$60,000 "
25955,"$60,000 "
25956,"$50,000 "
25957,"$60,000 "
25958,"$80,000 "
25959,"$60,000 "
25960,"$70,000 "
25961,"$70,000 "
25962,"$80,000 "
25963,"$60,000 "
25964,"$60,000 "
25965,"$130,000 "
25966,"$130,000 "
25967,"$70,000 "
25968,"$60,000 "
25969,"$60,000 "
25970,"$60,000 "
25971,"$70,000 "
25972,"$70,000 "
25973,"$70,000 "
25974,"$70,000 "
25975,"$70,000 "
25976,"$70,000 "
25977,"$60,000 "
25978,"$90,000 "
25979,"$70,000 "
25980,"$70,000 "
25981,"$70,000 "
25982,"$70,000 "
25983,"$70,000 "
25984,"$60,000 "
25985,"$60,000 "
25986,"$60,000 "
25987,"$40,000 "
25988,"$40,000 "
25989,"$70,000 "
25990,"$70,000 "
25991,"$70,000 "
25992,"$70,000 "
25993,"$40,000 "
25994,"$40,000 "
25995,"$40,000 "
25996,"$60,000 "
25997,"$60,000 "
25998,"$60,000 "
25999,"$40,000 "
26000,"$40,000 "
26001,"$50,000 "
26002,"$50,000 "
26003,"$60,000 "
26004,"$60,000 "
26005,"$60,000 "
26006,"$60,000 "
26007,"$60,000 "
26008,"$70,000 "
26009,"$70,000 "
26010,"$70,000 "
26011,"$80,000 "
26012,"$80,000 "
26013,"$60,000 "
26014,"$60,000 "
26015,"$60,000 "
26016,"$60,000 "
26017,"$70,000 "
26018,"$80,000 "
26019,"$80,000 "
26020,"$100,000 "
26021,"$100,000 "
26022,"$100,000 "
26023,"$60,000 "
26024,"$80,000 "
26025,"$90,000 "
26026,"$70,000 "
26027,"$110,000 "
26028,"$130,000 "
26029,"$80,000 "
26030,"$60,000 "
26031,"$60,000 "
26032,"$70,000 "
26033,"$70,000 "
26034,"$60,000 "
26035,"$60,000 "
26036,"$60,000 "
26037,"$20,000 "
26038,"$30,000 "
26039,"$60,000 "
26040,"$70,000 "
26041,"$70,000 "
26042,"$90,000 "
26043,"$80,000 "
26044,"$80,000 "
26045,"$80,000 "
26046,"$80,000 "
26047,"$80,000 "
26048,"$60,000 "
26049,"$60,000 "
26050,"$60,000 "
26051,"$40,000 "
26052,"$90,000 "
26053,"$100,000 "
26054,"$100,000 "
26055,"$100,000 "
26056,"$100,000 "
26057,"$110,000 "
26058,"$120,000 "
26059,"$130,000 "
26060,"$130,000 "
26061,"$170,000 "
26062,"$80,000 "
26063,"$80,000 "
26064,"$100,000 "
26065,"$110,000 "
26066,"$70,000 "
26067,"$70,000 "
26068,"$70,000 "
26069,"$70,000 "
26070,"$90,000 "
26071,"$80,000 "
26072,"$80,000 "
26073,"$50,000 "
26074,"$80,000 "
26075,"$90,000 "
26076,"$80,000 "
26077,"$80,000 "
26078,"$90,000 "
26079,"$90,000 "
26080,"$100,000 "
26081,"$100,000 "
26082,"$130,000 "
26083,"$150,000 "
26084,"$160,000 "
26085,"$70,000 "
26086,"$80,000 "
26087,"$90,000 "
26088,"$90,000 "
26089,"$110,000 "
26090,"$110,000 "
26091,"$160,000 "
26092,"$80,000 "
26093,"$60,000 "
26094,"$60,000 "
26095,"$70,000 "
26096,"$90,000 "
26097,"$130,000 "
26098,"$130,000 "
26099,"$40,000 "
26100,"$40,000 "
26101,"$50,000 "
26102,"$90,000 "
26103,"$90,000 "
26104,"$100,000 "
26105,"$110,000 "
26106,"$120,000 "
26107,"$130,000 "
26108,"$170,000 "
26109,"$70,000 "
26110,"$70,000 "
26111,"$70,000 "
26112,"$70,000 "
26113,"$70,000 "
26114,"$70,000 "
26115,"$70,000 "
26116,"$70,000 "
26117,"$40,000 "
26118,"$40,000 "
26119,"$40,000 "
26120,"$40,000 "
26121,"$40,000 "
26122,"$40,000 "
26123,"$40,000 "
26124,"$40,000 "
26125,"$40,000 "
26126,"$30,000 "
26127,"$30,000 "
26128,"$30,000 "
26129,"$60,000 "
26130,"$60,000 "
26131,"$60,000 "
26132,"$70,000 "
26133,"$70,000 "
26134,"$90,000 "
26135,"$90,000 "
26136,"$90,000 "
26137,"$90,000 "
26138,"$70,000 "
26139,"$60,000 "
26140,"$100,000 "
26141,"$110,000 "
26142,"$60,000 "
26143,"$90,000 "
26144,"$40,000 "
26145,"$70,000 "
26146,"$80,000 "
26147,"$80,000 "
26148,"$80,000 "
26149,"$70,000 "
26150,"$70,000 "
26151,"$90,000 "
26152,"$70,000 "
26153,"$60,000 "
26154,"$60,000 "
26155,"$70,000 "
26156,"$70,000 "
26157,"$70,000 "
26158,"$70,000 "
26159,"$70,000 "
26160,"$70,000 "
26161,"$60,000 "
26163,"$70,000 "
26164,"$70,000 "
26165,"$70,000 "
26166,"$80,000 "
26167,"$40,000 "
26168,"$30,000 "
26169,"$30,000 "
26170,"$30,000 "
26171,"$40,000 "
26172,"$40,000 "
26173,"$40,000 "
26174,"$30,000 "
26175,"$30,000 "
26176,"$30,000 "
26177,"$30,000 "
26178,"$40,000 "
26179,"$10,000 "
26180,"$30,000 "
26181,"$40,000 "
26182,"$30,000 "
26183,"$30,000 "
26184,"$30,000 "
26185,"$40,000 "
26186,"$30,000 "
26187,"$40,000 "
26188,"$40,000 "
26189,"$40,000 "
26190,"$40,000 "
26191,"$40,000 "
26192,"$40,000 "
26193,"$40,000 "
26194,"$40,000 "
26195,"$40,000 "
26196,"$40,000 "
26197,"$40,000 "
26198,"$50,000 "
26199,"$50,000 "
26200,"$70,000 "
26201,"$80,000 "
26202,"$80,000 "
26203,"$120,000 "
26204,"$130,000 "
26205,"$130,000 "
26206,"$130,000 "
26207,"$150,000 "
26208,"$160,000 "
26209,"$20,000 "
26211,"$20,000 "
26212,"$30,000 "
26213,"$30,000 "
26214,"$40,000 "
26215,"$40,000 "
26216,"$10,000 "
26217,"$10,000 "
26218,"$20,000 "
26219,"$40,000 "
26220,"$40,000 "
26221,"$30,000 "
26222,"$30,000 "
26223,"$30,000 "
26224,"$30,000 "
26225,"$30,000 "
26226,"$40,000 "
26227,"$40,000 "
26228,"$40,000 "
26229,"$30,000 "
26230,"$30,000 "
26231,"$40,000 "
26232,"$40,000 "
26233,"$40,000 "
26234,"$40,000 "
26235,"$40,000 "
26236,"$40,000 "
26237,"$40,000 "
26238,"$40,000 "
26239,"$40,000 "
26240,"$50,000 "
26241,"$50,000 "
26242,"$40,000 "
26243,"$80,000 "
26244,"$80,000 "
26245,"$80,000 "
26246,"$80,000 "
26247,"$80,000 "
26248,"$20,000 "
26250,"$30,000 "
26251,"$30,000 "
26252,"$40,000 "
26253,"$20,000 "
26254,"$20,000 "
26255,"$20,000 "
